ID,NAME,ADDR,X,Y,T_CNT,T_M_CNT,T_F_CNT,S_CNT,S_M_CNT,S_F_CNT,C_CNT,L1_C_CNT,L2_C_CNT,L3_C_CNT,STU_CNT,STU_M_CNT,STU_F_CNT,L1_STU_M_CNT,L1_STU_F_CNT,L2_STU_M_CNT,L2_STU_F_CNT,L3_STU_M_CNT,L3_STU_F_CNT,G_STU_CNT,G_STU_M_CNT,G_STU_F_CNT,NA_STU_CNT,NA_STU_M_CNT,NA_STU_F_CNT,SL_AREA,SB_AREA,AU_CNT,AU_AREA,CR_CNT,CR_AREA,INFO_TIME
識別碼,名稱,地址,X坐標,Y坐標,國中專任教師數,國中男專任教師數,國中女專任教師數,國中職員數,國中男職員數,國中女職員數,國中班級數,國中一年級班級數,國中二年級班級數,國中三年級班級數,國中學生數,國中男學生數,國中女學生數,國中一年級男學生數,國中一年級女學生數,國中二年級男學生數,國中二年級女學生數,國中三年級男學生數,國中三年級女學生數,國中上學年畢業生數,國中上學年男畢業生數,國中上學年女畢業生數,國中原住民學生數,國中男原住民學生數,國中女原住民學生數,國中校地面積,國中校舍面積,國中禮堂座數,國中禮堂面積,國中教室間數,國中教室面積,資料時間
24518,縣立利澤國中,[268]宜蘭縣五結鄉成興村利寶路99號,333922.393,2729016.373,20,9,11,5,1,4,7,2,3,2,110,66,44,20,15,20,12,26,17,56,35,21,2,0,2,29245,9247,1,0,20,0,112Y
24519,縣立員山國中,[264]宜蘭縣員山鄉溫泉路92號,322285.103,2738317.75,35,15,20,8,3,5,12,3,5,4,192,101,91,36,22,32,32,33,37,85,37,48,16,4,12,26045,8572,1,0,28,0,112Y
24520,縣立內城國中(小),[264]宜蘭縣員山鄉內城村內城路545號,319559.053,2734797.124,17,6,11,7,1,6,6,2,2,2,81,64,17,25,6,17,3,22,8,25,11,14,27,26,1,37444,7118,1,0,27,0,112Y
24521,縣立壯圍國中,[263]宜蘭縣壯圍鄉富祥路588號,329754.243,2738242.054,41,10,31,8,3,5,15,5,5,5,287,165,122,62,41,44,35,59,46,104,61,43,11,9,2,25456,13799,1,0,29,0,112Y
24523,縣立大同國中,[267]宜蘭縣大同鄉太平村一鄰泰雅路四段35號,298407.19,2718707.5,14,10,4,3,1,2,3,1,1,1,38,13,25,4,3,4,11,5,11,16,6,10,38,13,25,30045,2525,0,0,9,0,112Y
24524,縣立凱旋國中,[260]宜蘭縣宜蘭市建業里10鄰縣政七街50巷1號,326601.97,2735639.18,47,11,36,8,1,7,18,6,6,6,479,239,240,82,67,76,93,81,80,148,79,69,12,7,5,30314,17421,1,0,38,0,112Y
24526,縣立人文國中(小),[261]宜蘭縣頭城鎮拔雅里文雅路150號,332853.921,2750577.794,11,6,5,0,0,0,4,2,1,1,61,38,23,16,9,10,10,12,4,27,16,11,1,0,1,24542,8403,1,0,24,0,112Y
24527,縣立岳明國中(小),[270]宜蘭縣蘇澳鎮嶺腳路140號,336433.78,2723282.5,8,5,3,9,1,8,2,1,1,0,35,20,15,11,5,9,10,0,0,0,0,0,2,2,0,16707,2875,0,0,23,0,112Y
31301,私立懷恩高中附設國中,[325]桃園市龍潭區中正路佳安段448號,274776.34,2748904.54,0,0,0,0,0,0,2,1,1,0,25,16,9,3,8,13,1,0,0,7,7,0,2,0,2,0,0,0,0,0,0,112Y
31310,私立六和高中附設國中,[324]桃園市平鎮區陸光路180號,268707.71,2759747.84,0,0,0,0,0,0,33,11,11,11,1494,802,692,269,238,267,230,266,224,477,248,229,14,7,7,0,0,0,0,0,0,112Y
31311,桃園市復旦高中附設國中,[324]桃園市平鎮區復旦路二段122號,270520.09,2760082.6,0,0,0,0,0,0,36,12,12,12,1693,918,775,306,259,306,258,306,258,563,318,245,6,0,6,0,0,0,0,0,0,112Y
31312,桃園市治平高中附設國中,[326]桃園市楊梅區埔心中興路137號,268909.54,2756481.28,0,0,0,0,0,0,22,7,7,8,927,527,400,159,133,176,126,192,141,314,181,133,14,4,10,0,0,0,0,0,0,112Y
31313,桃園市振聲高中附設國中,[330]桃園市桃園區復興路439號,280432.161,2764773.895,0,0,0,0,0,0,27,9,9,9,1285,675,610,238,194,236,196,201,220,423,224,199,3,2,1,0,0,0,0,0,0,112Y
31319,桃園市清華高中附設國中,[327]桃園市新屋區中華路658號,260890,2763710.01,0,0,0,0,0,0,2,0,1,1,14,4,10,0,0,2,3,2,7,15,12,3,0,0,0,0,0,0,0,0,0,112Y
31320,桃園市新興高中附設國中,[330]桃園市桃園區富國路437號,278646.919,2767519.75,0,0,0,0,0,0,24,8,8,8,1020,528,492,187,164,176,171,165,157,324,161,163,6,2,4,0,0,0,0,0,0,112Y
31326,私立大華高中附設國中,[326]桃園市楊梅區三民路二段200號,267614.44,2752782.89,0,0,0,0,0,0,14,5,4,5,572,310,262,98,92,93,67,119,103,176,95,81,6,4,2,0,0,0,0,0,0,112Y
31502,私立有得國中(小),[320]桃園市中壢區長春一路288號,275423.3,2763670.23,24,9,15,11,3,8,10,4,3,3,284,142,142,54,63,43,44,45,35,87,47,40,2,1,1,15013,9728,1,0,63,0,112Y
31503,私立康萊爾國中(小),[330]桃園市桃園區力行路288巷8號,280030.23,2765856.71,7,3,4,2,0,2,3,1,1,1,101,47,54,12,24,24,14,11,16,19,10,9,0,0,0,10895,9789,0,0,30,0,112Y
34332,市立觀音高中附設國中,[328]桃園市觀音區新坡里中山路2段519號,263406.79,2767425.34,0,0,0,0,0,0,25,8,8,9,611,330,281,107,98,107,75,116,108,215,108,107,25,15,10,0,0,0,0,0,0,112Y
34335,市立新屋高級中等學校附設國中,[327]桃園市新屋區中興路111號,260281.58,2762469.58,0,0,0,0,0,0,26,8,8,10,681,353,328,102,115,114,99,137,114,238,122,116,27,18,9,0,0,0,0,0,0,112Y
34347,市立永豐高中附設國中,[334]桃園市八德區永豐路609號,277269.3,2763094.34,0,0,0,0,0,0,37,12,12,13,943,474,469,173,151,150,153,151,165,348,169,179,47,25,22,0,0,0,0,0,0,112Y
34348,市立羅浮高中附設國中,[336]桃園市復興區羅浮里18號,286904.219,2743395.299,0,0,0,0,0,0,10,3,3,4,172,94,78,24,18,40,33,30,27,45,25,20,161,87,74,0,0,0,0,0,0,112Y
34501,市立桃園國中,[330]桃園市桃園區莒光街2號,280764.95,2765342.025,126,36,90,14,2,12,44,14,14,16,1089,530,559,167,174,168,181,195,204,415,221,194,32,14,18,29055,26484,1,0,120,0,112Y
34502,市立青溪國中,[330]桃園市桃園區中山東路124號,282290.405,2765501.974,122,35,87,13,0,13,47,16,14,17,1307,674,633,229,206,195,201,250,226,444,251,193,48,27,21,32803,16372,1,0,86,0,112Y
34503,市立文昌國中,[330]桃園市桃園區民生路729號,281069.203,2766971.691,118,35,83,13,3,10,43,16,12,15,1181,626,555,222,217,189,143,215,195,364,203,161,42,24,18,18657,13327,2,0,76,0,112Y
34504,市立建國國中,[330]桃園市桃園區介新街20號,280882.188,2763351.26,182,59,123,16,4,12,67,23,21,23,1882,985,897,345,306,281,279,359,312,693,389,304,54,33,21,56317,25266,1,0,119,0,112Y
34505,市立中興國中,[330]桃園市桃園區文中路122號,279268.344,2765477.76,140,46,94,14,3,11,54,18,17,19,1465,698,767,230,268,217,246,251,253,539,290,249,73,40,33,36981,18796,1,0,118,0,112Y
34506,市立南崁國中,[338]桃園市蘆竹區五福六路1號,280125.27,2771867.92,142,49,93,15,5,10,54,18,17,19,1402,700,702,230,229,234,212,236,261,537,271,266,97,44,53,26909,26630,1,0,98,0,112Y
34507,市立山腳國中,[338]桃園市蘆竹區海山路319號,278102.93,2775571.54,32,14,18,7,1,6,12,3,4,5,287,158,129,48,34,47,40,63,55,107,50,57,28,15,13,27137,10019,1,0,28,0,112Y
34508,市立大竹國中,[338]桃園市蘆竹區大竹路國中巷35號,276084.219,2768350.06,89,22,67,11,2,9,35,12,12,11,981,514,467,162,165,173,155,179,147,373,196,177,42,20,22,30709,13277,1,0,53,0,112Y
34509,市立大園國中,[337]桃園市大園區園科路400號,270753.02,2773677.27,115,41,74,14,5,9,45,15,13,17,1137,614,523,215,171,184,166,215,186,432,222,210,114,60,54,43635,29598,1,0,95,0,112Y
34510,市立竹圍國中,[337]桃園市大園區海港路2巷87號,274067.61,2777949.62,30,14,16,7,1,6,10,3,3,4,200,104,96,30,25,30,24,44,47,130,73,57,12,4,8,31419,11221,1,0,51,0,112Y
34511,市立大溪國中,[335]桃園市大溪區民權東路210號,279886.39,2752501.81,66,24,42,10,2,8,26,8,8,10,656,332,324,112,107,99,106,121,111,237,115,122,165,78,87,52737,11100,1,0,50,0,112Y
34513,市立仁和國中,[335]桃園市大溪區仁和里仁和七街55號,277695.1,2754124.42,133,42,91,14,5,9,53,18,16,19,1402,776,626,262,234,247,182,267,210,493,262,231,207,108,99,36040,22267,1,0,89,0,112Y
34515,市立大崗國中,[333]桃園市龜山區文化里文化二路168號,287471.38,2771590,98,33,65,10,2,8,37,13,12,12,979,526,453,186,184,156,128,184,141,303,170,133,75,40,35,34034,25368,1,0,71,0,112Y
34516,市立八德國中,[334]桃園市八德區興豐路321號,278962.19,2758041.1,112,30,82,12,3,9,43,16,14,13,1102,582,520,214,190,176,151,192,179,359,181,178,158,87,71,31082,23234,1,0,87,0,112Y
34517,市立大成國中,[334]桃園市八德區大勇里忠勇街12號,280863,2761240.01,185,63,122,15,3,12,73,25,24,24,2252,1172,1080,386,394,395,338,391,348,736,383,353,127,64,63,30660,11406,1,0,107,0,112Y
34518,市立中壢國中,[324]桃園市平鎮區延平路一段115號,272134,2760260.01,148,31,117,14,1,13,54,18,17,19,1475,729,746,236,257,239,224,254,265,527,256,271,28,16,12,22747,20919,1,0,104,0,112Y
34520,市立平南國中,[324]桃園市平鎮區中豐路南勢二段340號,271310.65,2755831.06,105,21,84,13,3,10,40,14,11,15,1010,506,504,179,182,143,148,184,174,373,200,173,79,36,43,33824,14855,0,0,88,0,112Y
34521,市立新明國中,[320]桃園市中壢區中正路487巷18號,271436.868,2760979.681,59,15,44,7,2,5,22,8,6,8,406,248,158,80,56,75,41,93,61,168,107,61,37,36,1,21882,16444,1,0,76,0,112Y
34522,市立內壢國中,[320]桃園市中壢區復華里復華一街108號,275138.22,2762598.58,206,49,157,16,5,11,81,27,27,27,2287,1163,1124,388,397,357,361,418,366,802,396,406,87,41,46,47361,18796,1,0,100,0,112Y
34523,市立大崙國中,[320]桃園市中壢區月眉路一段50號,268202.028,2764889.023,34,10,24,10,1,9,13,5,4,4,301,168,133,52,57,49,38,67,38,128,73,55,8,5,3,25072,9610,1,0,25,0,112Y
34524,市立龍岡國中,[320]桃園市中壢區龍東路147號,275435.3,2758053.753,100,25,75,13,4,9,38,13,11,14,989,501,488,179,158,139,141,183,189,379,202,177,61,36,25,36326,11379,1,0,71,0,112Y
34525,市立興南國中,[320]桃園市中壢區育英路55號,272891,2762950.01,55,16,39,8,3,5,13,5,3,5,221,123,98,43,38,40,31,40,29,93,43,50,13,8,5,24030,9119,1,0,38,0,112Y
34526,市立自強國中,[320]桃園市中壢區榮民路80號,276233,2762360.01,114,31,83,13,2,11,43,15,13,15,1114,571,543,193,190,178,172,200,181,412,217,195,88,41,47,23619,21390,1,0,90,0,112Y
34527,市立東興國中,[320]桃園市中壢區廣州路25號,273191.23,2760249.66,204,59,145,16,2,14,80,28,26,26,2218,1109,1109,373,383,347,345,389,381,797,417,380,50,27,23,25566,22237,1,0,119,0,112Y
34528,市立楊梅國中,[326]桃園市楊梅區校前路149號,264986.22,2755100.6,139,30,109,14,3,11,50,16,17,17,1122,557,565,174,185,190,169,193,211,398,215,183,45,25,20,65378,26767,1,0,81,0,112Y
34529,市立仁美國中,[326]桃園市楊梅區高榮里梅獅路539巷1號,268520.27,2757413.42,49,12,37,10,4,6,18,5,6,7,347,180,167,59,63,53,43,68,61,108,47,61,27,11,16,39274,8960,1,0,67,0,112Y
34530,市立富岡國中,[326]桃園市楊梅區豐野里中正路456號,257555.37,2759345.81,25,7,18,5,1,4,9,3,3,3,163,84,79,27,29,31,22,26,28,51,22,29,4,1,3,35271,6600,1,0,29,0,112Y
34531,市立瑞原國中,[326]桃園市楊梅區民豐路69號,262292.38,2758406.61,30,11,19,6,1,5,11,4,3,4,197,124,73,46,29,34,19,44,25,79,52,27,13,6,7,30034,8007,1,0,29,0,112Y
34533,市立觀音國中,[328]桃園市觀音區白玉里下庄子53之1號,258110.78,2770130.27,28,11,17,5,1,4,10,3,3,4,202,103,99,29,28,34,36,40,35,86,51,35,17,8,9,37989,8207,1,0,25,0,112Y
34534,市立草漯國中,[328]桃園市觀音區草漯里28鄰四維路73號,264199.3,2770698.39,47,17,30,7,3,4,19,6,6,7,460,225,235,69,80,75,74,81,81,174,97,77,57,28,29,39200,6986,1,0,40,0,112Y
34536,市立大坡國中,[327]桃園市新屋區民有二路二段100號,253278.918,2761023.669,30,12,18,4,0,4,9,3,3,3,76,42,34,15,11,10,11,17,12,38,16,22,3,1,2,31810,10938,0,0,20,0,112Y
34537,市立永安國中,[327]桃園市新屋區中山西路三段96號,254398,2764480.01,29,7,22,6,2,4,9,3,3,3,66,36,30,11,7,9,13,16,10,37,19,18,5,4,1,23084,5438,1,0,20,0,112Y
34538,市立龍潭國中,[325]桃園市龍潭區中正里龍華路460號,271977.276,2749881.057,119,39,80,11,2,9,46,14,15,17,1347,674,673,230,243,217,192,227,238,379,194,185,63,35,28,40005,10317,1,0,64,0,112Y
34539,市立凌雲國中,[325]桃園市龍潭區中豐路上林段418號,270457.19,2750169.24,53,12,41,9,2,7,19,6,7,6,423,244,179,85,65,76,62,83,52,178,97,81,41,22,19,33922,7007,1,0,54,0,112Y
34540,市立石門國中,[325]桃園市龍潭區佳安里文化路137號,274267.43,2748165.61,62,20,42,9,1,8,23,8,7,8,586,306,280,100,103,103,83,103,94,213,121,92,28,14,14,28892,8612,1,0,46,0,112Y
34542,市立慈文國中,[330]桃園市桃園區中正路835號,280391.482,2766828.015,183,52,131,14,6,8,71,24,23,24,2043,1048,995,373,348,341,297,334,350,734,383,351,42,24,18,28043,31101,1,0,99,0,112Y
34543,市立平興國中,[324]桃園市平鎮區環南路300號,270807.28,2760208.47,93,21,72,12,4,8,34,11,10,13,877,463,414,153,137,158,116,152,161,300,144,156,32,19,13,30263,25887,0,0,82,0,112Y
34544,市立楊明國中,[326]桃園市楊梅區新農街337號,265647.86,2755905.78,58,17,41,10,1,9,22,8,6,8,546,279,267,101,85,76,76,102,106,166,87,79,38,20,18,32248,20967,1,0,56,0,112Y
34545,市立龍興國中,[320]桃園市中壢區龍勇路100號,273827.01,2759017.617,56,16,40,10,2,8,20,7,6,7,442,226,216,79,64,69,82,78,70,180,89,91,44,26,18,32687,29033,1,0,68,0,112Y
34546,市立福豐國中,[330]桃園市桃園區延平路326號,281694.899,2763151.693,113,31,82,12,1,11,38,13,12,13,1027,499,528,176,166,148,169,175,193,352,161,191,40,13,27,33948,33328,1,0,67,0,112Y
34549,市立東安國中,[324]桃園市平鎮區平東路168號,275192.23,2756588.15,54,18,36,9,0,9,20,7,6,7,472,244,228,80,84,80,58,84,86,155,83,72,64,27,37,30283,30442,2,0,52,0,112Y
34550,市立光明國中,[338]桃園市蘆竹區光明路一段123號,279186.61,2770729.01,141,36,105,14,2,12,54,19,17,18,1508,790,718,287,249,239,230,264,239,580,295,285,75,40,35,26580,29863,1,0,85,0,112Y
34551,市立同德國中,[330]桃園市桃園區南平路487號,279637.35,2767542.3,138,37,101,14,5,9,50,16,16,18,1378,693,685,234,213,212,212,247,260,502,260,242,31,8,23,30970,10408,1,0,77,0,112Y
34552,市立幸福國中,[333]桃園市龜山區中興路100巷20號,283525.72,2764489.35,49,11,38,8,2,6,17,6,5,6,365,178,187,60,73,60,53,58,61,122,51,71,68,24,44,32557,20964,0,0,37,0,112Y
34554,市立大有國中,[330]桃園市桃園區大有路215號,282253.263,2766845.305,103,30,73,11,4,7,39,14,13,12,1046,530,516,174,188,185,162,171,166,375,199,176,45,25,20,29515,24440,1,0,62,0,112Y
34555,市立龜山國中,[333]桃園市龜山區自強西路66號,284184.81,2765539.95,99,29,70,12,2,10,39,12,13,14,958,554,404,184,135,189,125,181,144,349,184,165,123,75,48,42698,30171,1,0,72,0,112Y
34556,市立會稽國中,[330]桃園市桃園區大興路222號,281730.877,2767622.728,52,11,41,9,0,9,19,6,6,7,432,233,199,68,56,75,62,90,81,177,91,86,32,15,17,28720,18929,1,0,56,0,112Y
34557,市立楊光國中(小),[326]桃園市楊梅區瑞溪路一段88號,267050.05,2755429.44,54,17,37,15,3,12,21,7,7,7,500,260,240,82,84,100,73,78,83,212,99,113,32,13,19,71802,34468,0,0,92,0,112Y
34559,市立迴龍國中(小),[333]桃園市龜山區萬壽路一段168號,290885.03,2767990.37,27,9,18,9,3,6,9,3,3,3,124,65,59,23,24,21,21,21,14,53,29,24,20,11,9,17425,19056,2,0,45,0,112Y
34560,市立平鎮國中,[324]桃園市平鎮區新富里振興路2號,272038.66,2759702.38,145,41,104,14,1,13,56,19,17,20,1542,782,760,269,243,239,215,274,302,534,287,247,46,25,21,27214,20339,1,0,93,0,112Y
34561,市立武漢國中,[325]桃園市龍潭區武中路227號,273441.16,2752391,46,11,35,8,3,5,16,5,5,6,402,216,186,67,53,70,52,79,81,142,73,69,59,28,31,57718,18672,1,0,47,0,112Y
34562,市立經國國中,[330]桃園市桃園區經國路276號,280642.298,2768191.217,64,28,36,8,2,6,21,7,6,8,531,303,228,96,83,89,67,118,78,167,110,57,15,10,5,29567,20034,1,0,48,0,112Y
34563,市立過嶺國中,[320]桃園市中壢區松智路2號,267716.34,2761398.86,73,26,47,9,1,8,28,9,9,10,707,386,321,132,98,117,114,137,109,289,143,146,32,16,16,25282,14767,1,0,43,0,112Y
34564,市立瑞坪國中,[326]桃園市楊梅區瑞坪里14鄰文化街535號,268219.2,2755473.8,66,16,50,10,4,6,25,9,8,8,604,340,264,127,87,109,82,104,95,238,123,115,49,28,21,37057,20460,0,0,55,0,112Y
34565,市立青埔國中,[320]桃園市中壢區領航北路二段281號,273319.4,2768434.43,92,29,63,11,3,8,36,12,12,12,1060,534,526,171,184,170,174,193,168,369,182,187,21,11,10,30299,17636,2,0,53,0,112Y
41303,私立義民高中附設國中,[302]新竹縣竹北市中正西路15號,250423.1,2747951.28,0,0,0,0,0,0,21,7,7,7,916,495,421,175,140,168,131,152,150,308,163,145,4,2,2,0,0,0,0,0,0,112Y
41305,私立忠信高中附設國中,[304]新竹縣新豐鄉忠信街178號,250210.221,2752640.649,0,0,0,0,0,0,6,2,2,2,201,116,85,41,28,36,31,39,26,64,38,26,3,2,1,0,0,0,0,0,0,112Y
41306,私立東泰高中附設國中,[310]新竹縣竹東鎮東峰路343號,259994.168,2733806.388,0,0,0,0,0,0,3,1,1,1,67,38,29,8,12,21,10,9,7,29,16,13,3,1,2,0,0,0,0,0,0,112Y
41307,私立仰德高中附設國中,[304]新竹縣新豐鄉員山村133號,250521.179,2752601.825,0,0,0,0,0,0,13,4,4,5,494,287,207,89,71,86,61,112,75,187,101,86,5,1,4,0,0,0,0,0,0,112Y
41401,私立內思高工附設國中,[305]新竹縣新埔鎮楊新路一段40號,258286.345,2746757.701,0,0,0,0,0,0,5,2,2,1,119,59,60,19,23,23,19,17,18,26,14,12,0,0,0,0,0,0,0,0,0,112Y
41501,私立康乃薾國中(小),[302]新竹縣竹北市六家一路二段115號,253528.704,2744319.444,26,2,24,9,2,7,11,4,3,4,326,139,187,53,88,36,50,50,49,120,52,68,0,0,0,4166,17886,2,0,63,0,112Y
44311,縣立六家高級中學附設國中,[302]新竹縣竹北市嘉興路356號,253234.535,2745944.511,0,0,0,0,0,0,13,4,3,6,382,223,159,84,47,52,34,87,78,187,93,94,4,3,1,0,0,0,0,0,0,112Y
44320,縣立湖口高中附設國中,[303]新竹縣湖口鄉中正路二段263巷21號,255237.196,2753681.69,0,0,0,0,0,0,41,13,14,14,1158,589,569,178,198,203,171,208,200,426,208,218,35,20,15,0,0,0,0,0,0,112Y
44501,縣立竹東國中,[310]新竹縣竹東鎮公園路8號,258820.5,2736546.122,89,15,74,10,0,10,32,11,9,12,735,392,343,135,121,121,102,136,120,260,140,120,133,62,71,47117,19593,1,0,78,0,112Y
44502,縣立二重國中,[310]新竹縣竹東鎮二重里學府路132號,255499.53,2739740.48,73,16,57,8,1,7,27,9,9,9,758,378,380,128,106,108,140,142,134,264,127,137,23,10,13,14772,9084,0,0,36,0,112Y
44503,縣立員東國中,[310]新竹縣竹東鎮東峰路521號,259910.371,2733360.997,30,11,19,6,1,5,8,3,3,2,123,80,43,28,15,32,14,20,14,38,21,17,59,31,28,19625,7352,1,0,22,0,112Y
44504,縣立關西國中,[306]新竹縣關西鎮北斗里北門口41號,267481.616,2743428.172,48,17,31,6,5,1,16,5,5,6,362,211,151,68,48,69,40,74,63,147,87,60,39,34,5,31757,10870,1,0,46,0,112Y
44505,縣立石光國中,[306]新竹縣關西鎮石光里308巷44號,263112.413,2745153.85,12,7,5,4,2,2,3,1,1,1,42,20,22,4,8,9,9,7,5,28,21,7,1,1,0,9448,5583,1,0,13,0,112Y
44506,縣立富光國中,[306]新竹縣關西鎮東光里十六張49號,268282.623,2741418.202,24,6,18,4,1,3,5,1,1,3,82,43,39,11,13,12,9,20,17,28,15,13,10,5,5,24496,4934,1,0,17,0,112Y
44507,縣立新埔國中,[305]新竹縣新埔鎮中正路792號,257173.524,2746726.009,26,6,20,5,0,5,8,2,3,3,240,119,121,32,31,44,36,43,54,86,53,33,7,3,4,31954,13349,1,0,35,0,112Y
44508,縣立照門國中,[305]新竹縣新埔鎮照門里照鏡7號,261248.771,2749051.018,12,4,8,5,1,4,3,1,1,1,70,32,38,10,10,11,11,11,17,33,21,12,4,1,3,21200,3461,1,0,17,0,112Y
44509,縣立竹北國中,[302]新竹縣竹北市中正西路154號,250030.86,2748222.69,76,18,58,11,1,10,28,8,9,11,767,395,372,130,97,114,118,151,157,319,170,149,21,12,9,32209,22400,1,0,71,0,112Y
44510,縣立鳳岡國中,[302]新竹縣竹北市大義里鳳岡路三段100號,246549.378,2750707.752,23,8,15,5,0,5,7,2,2,3,134,74,60,21,24,20,14,33,22,54,31,23,2,1,1,17697,3241,1,0,15,0,112Y
44512,縣立芎林國中,[307]新竹縣芎林鄉新鳳村74號,258979.069,2739734.123,40,8,32,6,0,6,13,4,4,5,226,117,109,46,28,36,34,35,47,97,51,46,16,7,9,38649,10590,1,0,35,0,112Y
44513,縣立新豐國中,[304]新竹縣新豐鄉成德街36號,249118.385,2754967.052,58,19,39,7,2,5,20,7,6,7,383,207,176,65,59,75,50,67,67,137,80,57,17,7,10,27825,17621,1,0,53,0,112Y
44514,縣立精華國中,[304]新竹縣新豐鄉後湖村八鄰166號,251890,2757600.01,12,4,8,3,1,2,3,1,1,1,50,25,25,12,6,7,10,6,9,17,7,10,3,0,3,36426,5459,1,0,12,0,112Y
44515,縣立橫山國中,[312]新竹縣橫山鄉中豐路二段415號,264842.24,2734573.56,23,5,18,5,0,5,6,2,2,2,123,68,55,19,14,23,25,26,16,38,25,13,7,3,4,24480,8197,1,0,19,0,112Y
44516,縣立華山國中,[312]新竹縣橫山鄉橫山街一段29號,261053.583,2734578.482,14,5,9,3,0,3,4,2,1,1,67,30,37,12,14,9,13,9,10,20,12,8,7,4,3,17837,2845,1,0,14,0,112Y
44517,縣立寶山國中,[308]新竹縣寶山鄉三峰路二段600號,249125.048,2739715.902,26,7,19,4,1,3,9,3,3,3,128,75,53,26,21,29,11,20,21,40,27,13,5,2,3,53025,6699,0,0,29,0,112Y
44518,縣立北埔國中,[314]新竹縣北埔鄉埔心街141號,254829.209,2733024.21,18,5,13,4,2,2,6,2,2,2,113,72,41,27,12,24,11,21,18,39,15,24,1,0,1,26815,4852,1,0,11,0,112Y
44519,縣立峨眉國中,[315]新竹縣峨眉鄉峨眉街十鄰54號,251829.891,2731531.037,13,4,9,4,0,4,3,1,1,1,45,22,23,9,5,7,7,6,11,19,16,3,0,0,0,29797,3268,1,0,11,0,112Y
44521,縣立新湖國中,[303]新竹縣湖口鄉新湖路200號,253608.05,2755020.051,40,15,25,7,0,7,15,5,5,5,379,206,173,61,50,72,60,73,63,163,83,80,8,6,2,52314,14754,1,0,44,0,112Y
44522,縣立中正國中,[303]新竹縣湖口鄉仁興路135號,251687.919,2751786.038,26,5,21,4,0,4,9,3,3,3,221,116,105,34,29,41,45,41,31,58,38,20,21,9,12,25683,7447,1,0,19,0,112Y
44523,縣立五峰國中,[311]新竹縣五峰鄉大隘村六鄰113號,262021.1,2725046.4,13,4,9,3,0,3,3,1,1,1,46,21,25,4,11,11,7,6,7,17,9,8,46,21,25,10225,3751,0,0,11,0,112Y
44524,縣立尖石國中,[313]新竹縣尖石鄉嘉樂村三鄰八十號,270447.7,2733364.006,36,14,22,5,3,2,12,4,4,4,207,111,96,35,27,39,43,37,26,68,37,31,197,106,91,16906,5253,1,0,20,0,112Y
